"gene_id","sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8","sample_9","sample_10","sample_11","sample_12","sample_13","sample_14","sample_15","sample_16","sample_17","sample_18","sample_19","sample_20","sample_21"
"ENSG00000187815.9",235,20,101,276,27,121,255,18,40,157,44,81,347,32,118,236,13,154,119,25,52
"ENSG00000238287.1",35,20,14,16,8,20,22,7,8,12,4,11,45,37,21,24,0,7,13,12,2
"ENSG00000164002.11",242,54,83,270,83,91,254,101,53,241,123,75,504,87,128,283,45,174,170,27,58
"ENSG00000227278.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000238186.1",4,2,5,6,2,1,6,0,0,5,0,0,4,0,4,5,1,5,5,0,1
"ENSG00000117010.15",161,53,270,215,76,255,247,97,242,134,54,178,234,88,337,194,79,437,63,73,111
"ENSG00000236505.1",0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0
"ENSG00000233910.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000117016.9",541,52,138,1391,29,101,926,48,73,680,104,89,876,40,130,1033,10,105,511,42,78
"ENSG00000237899.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000272145.1",123,53,131,83,100,86,82,88,45,129,112,53,292,168,94,56,32,20,50,125,8
"ENSG00000066136.20",3124,1841,3123,3282,2251,2198,3109,2450,3042,2480,3658,2359,3117,2718,2581,3318,1661,3384,1913,3130,1309
"ENSG00000198974.3",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000207962.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000117013.14",210,202,305,323,339,340,181,249,120,259,1516,311,264,530,200,176,6019,941,175,1371,231
"ENSG00000264582.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"ENSG00000179862.6",302,673,962,521,515,771,372,381,432,1458,1115,1484,242,774,670,339,1608,874,1279,883,770
"ENSG00000229528.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000228940.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233118.2",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000171793.13",2183,761,722,1587,1478,544,1823,1913,429,2444,2513,731,1801,590,342,3024,1892,2503,1863,490,306
"ENSG00000281207.1",36,8,20,54,4,14,39,14,7,64,14,9,119,15,24,58,20,21,88,9,16
"ENSG00000171790.15",46,11,10,90,12,2,105,10,6,93,25,0,99,17,16,59,16,19,40,14,10
"ENSG00000010803.16",2657,2307,3581,2635,1387,2064,3000,2079,3006,2202,3880,2262,2285,3054,3013,2847,1400,3310,2088,2635,995
"ENSG00000215893.3",0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235358.1",2,1,3,2,2,1,3,0,4,2,3,2,3,4,2,0,0,2,1,2,6
"ENSG00000213987.4",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000204060.6",46,47,124,62,47,42,67,53,24,48,324,74,106,33,82,23,5,52,83,167,71
"ENSG00000229901.1",8,0,4,7,4,0,8,2,0,3,0,0,13,0,0,3,0,2,1,0,1
"ENSG00000252563.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000127129.9",47,0,19,6,2,6,17,0,5,15,5,79,73,7,60,18,24,10,90,60,10
"ENSG00000127124.14",1345,127,495,1181,84,389,1242,99,351,1574,272,389,1215,138,388,1633,267,513,3268,203,146
"ENSG00000230881.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSG00000230638.4",133,0,2,65,0,0,130,0,0,63,0,0,159,0,0,77,0,2,162,0,9
"ENSG00000227538.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228776.2",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000044012.3",2,0,0,0,0,0,0,0,4,2,0,0,0,0,2,0,2,0,2,0,0
"ENSG00000197273.3",7,0,10,8,2,5,2,0,8,9,0,0,2,0,10,10,3,0,26,2,7
"ENSG00000198815.8",4740,4515,2674,3766,5833,2132,4681,5400,2864,4154,8583,2168,3121,5599,2267,4530,4023,3021,4652,3762,1126
"ENSG00000227527.2",10,1,5,10,1,5,3,5,11,9,2,10,10,2,10,1,1,2,2,2,6
"ENSG00000177181.14",735,70,1228,1213,74,947,1040,171,918,762,166,858,460,95,921,644,35,786,205,102,134
"ENSG00000235002.1",5,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0
"ENSG00000066185.12",135,43,92,33,12,17,94,28,94,60,28,60,158,57,111,74,18,38,43,74,20
"ENSG00000127125.8",2689,993,1511,2340,672,1162,2263,954,1053,1915,933,951,2514,823,1236,2318,263,1558,683,577,322
"ENSG00000186409.14",150,24,54,148,20,43,183,40,26,138,27,27,149,38,35,145,11,16,110,12,25
"ENSG00000230116.1",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2
"ENSG00000236876.3",5,0,0,1,1,2,10,1,3,9,0,2,4,0,1,2,0,3,8,0,1
"ENSG00000200254.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236180.2",0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"ENSG00000171960.10",807,176,466,831,356,460,550,228,332,556,265,421,1014,344,362,727,181,428,556,289,297
"ENSG00000234917.2",10,4,10,12,18,9,4,17,11,14,6,4,6,18,4,10,3,3,7,15,4
"ENSG00000065978.18",36895,35882,30587,23375,40709,30649,27781,51772,29216,21824,62474,27045,22323,52629,28479,39765,31981,38428,23355,40026,8123
"ENSG00000164007.10",0,183,6,0,0,16,4,4,2,4,4,0,0,0,2,1,0,1,1,2,0
"ENSG00000117385.15",2267,442,753,2017,383,684,1653,349,392,1949,505,644,4005,284,480,2206,263,995,2334,280,701
"ENSG00000164008.14",443,319,629,398,239,264,365,433,368,307,328,275,415,351,441,370,128,459,201,232,185
"ENSG00000228452.1",34,27,16,38,41,22,36,38,19,28,33,24,33,56,16,24,14,22,8,20,7
"ENSG00000274386.5",20,14,5,31,21,5,13,5,2,27,15,4,28,22,3,9,12,1,19,18,4
"ENSG00000177868.11",249,226,199,401,164,173,378,330,196,366,299,211,387,242,214,296,189,360,280,225,155
"ENSG00000164010.13",1021,202,292,1161,240,311,1217,288,215,1161,238,173,1722,262,404,947,54,161,384,110,154
"ENSG00000228192.7",18,6,19,17,3,9,17,20,13,13,4,8,19,5,12,16,0,6,7,6,3
"ENSG00000164011.17",486,261,412,554,270,161,497,374,316,360,236,238,709,162,383,607,213,421,156,131,181
"ENSG00000233708.1",0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000237090.1",0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225099.1",6,2,0,2,3,0,2,0,0,2,0,3,1,2,2,4,2,2,4,0,2
"ENSG00000117394.20",706,877,4307,938,160,1682,971,298,2634,1353,768,4251,1030,187,2346,1034,69,1648,763,311,954
"ENSG00000284138.1",0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"ENSG00000227533.5",6,2,6,17,4,16,4,1,15,2,4,19,11,0,18,0,2,0,0,0,4
"ENSG00000283973.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"ENSG00000207256.1",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000283136.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000277513.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000186973.10",3,0,2,12,0,0,6,0,0,3,0,0,1,0,2,20,0,0,118,0,0
"ENSG00000117395.12",2214,1037,1392,1729,2108,1315,1976,2428,961,1930,2805,1467,1795,878,953,3132,1543,2453,1442,646,423
"ENSG00000243710.7",6,0,10,26,18,34,32,6,8,16,14,8,161,8,17,24,1,4,126,3,0
"ENSG00000199240.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000179178.10",5963,1,21,7901,6,4,9305,18,8,7461,7,2,11686,4,14,6289,0,0,1463,2,21
"ENSG00000253313.5",1197,4,2,1067,0,2,1063,0,0,572,5,0,629,2,2,1065,1,2,53,0,4
"ENSG00000066056.13",3742,2350,3065,5064,1018,2411,5001,1514,1706,5504,2831,2726,4977,1119,2936,3376,587,4226,7210,750,4221
"ENSG00000117400.16",55,0,19,129,3,12,23,5,20,22,0,9,24,2,14,41,1,7,20,5,8
"ENSG00000234694.1",44,4,12,56,0,7,35,0,4,13,2,4,48,0,7,25,0,3,7,0,6
"ENSG00000117399.13",108,35,38,74,19,59,148,14,19,31,9,66,2459,8,18,469,18,23,91,2,36
"ENSG00000066322.14",5859,1045,1903,6079,834,1664,6164,922,1165,4627,1508,1679,6012,472,951,6496,745,3306,3670,449,1225
"ENSG00000159479.16",2588,500,743,1946,662,621,2134,916,654,1588,895,577,2047,478,507,3059,1008,1488,1134,278,414
"ENSG00000229431.1",40,3,31,31,11,14,51,4,10,35,10,14,47,4,10,62,11,14,37,4,11
"ENSG00000198198.15",5431,1705,3103,5584,2562,2567,5079,2736,2090,6056,3127,2115,6417,2563,2431,5070,1103,2986,3741,1720,1252
"ENSG00000229372.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229348.1",0,2,0,3,0,2,4,0,0,4,4,2,3,0,0,4,0,0,4,0,0
"ENSG00000142949.16",10530,562,212,9579,329,461,10380,207,247,9616,1306,369,11722,305,215,11023,130,174,3440,582,288
"ENSG00000066135.12",2296,597,1111,2281,971,916,2236,1233,993,1960,1312,745,2796,1245,1110,2085,368,1145,723,530,432
"ENSG00000236200.5",24,21,21,55,16,19,27,21,10,42,15,8,130,27,22,35,12,7,42,21,11
"ENSG00000126091.19",1020,2518,1398,1208,1844,1028,889,3912,1562,958,4250,1166,893,4632,1561,916,1271,895,570,3709,763
"ENSG00000229444.1",0,1274,0,2,1837,1,1,636,0,1,1577,0,0,1611,0,2,1109,0,0,1373,0
"ENSG00000283414.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233674.2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000283477.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224751.2",0,0,0,2,0,0,0,3,1,0,0,0,0,0,4,0,0,0,0,0,0
"ENSG00000117407.16",49,26,36,27,5,8,33,10,19,22,55,10,133,10,19,24,13,38,277,33,9
"ENSG00000237950.1",14,3,6,16,11,2,10,19,4,14,9,7,11,13,11,8,5,14,1,2,6
"ENSG00000117408.10",2431,6119,5777,2329,6132,3899,2293,8909,3690,2465,13548,5202,2425,10535,3540,3125,3117,6134,1337,8806,1589
"ENSG00000132768.13",1438,1641,1058,1046,1874,830,1110,2266,657,1248,5178,1044,1098,928,702,1934,4231,3070,884,987,287
"ENSG00000117410.13",7298,1867,2805,5960,2971,2463,6071,3483,1962,4321,4755,2524,7651,3170,3193,9438,3876,4095,4536,1738,1448
"ENSG00000117411.16",2478,2202,2118,1310,1950,1633,1242,3181,1627,1677,4169,1523,2555,3034,1822,2736,1621,2476,1685,2214,1214
"ENSG00000159214.12",267,125,52,403,123,35,334,107,57,325,95,36,1120,28,103,360,16,58,289,39,39
"ENSG00000196517.11",1733,18,48,1259,21,69,876,18,46,1161,119,72,1457,40,114,2547,87,226,1402,58,124
"ENSG00000230615.6",85,2,2,216,2,3,119,0,4,123,1,0,121,2,2,54,2,8,124,5,2
"ENSG00000227163.2",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"ENSG00000271647.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000239560.3",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000171872.4",48,0,0,96,2,0,54,0,0,65,0,0,25,0,0,21,0,0,21,0,0
"ENSG00000233514.1",6,0,0,2,0,0,2,1,0,0,5,0,2,0,0,4,2,3,6,2,3
"ENSG00000283039.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226804.4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000200171.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000238037.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227994.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000271329.1",0,6,2,0,2,1,5,5,0,0,6,0,2,0,0,0,2,0,0,0,3
"ENSG00000178028.13",2978,957,1719,3679,1274,1270,3363,1603,1317,3548,1639,992,4112,1480,1773,2629,359,1425,2203,1180,973
"ENSG00000117419.14",2060,1945,2119,2273,1856,1788,1776,2513,1542,2044,3409,1860,2183,2401,1908,2217,1190,2437,1415,2068,1079
"ENSG00000233602.1",7,4,3,0,1,1,4,5,1,9,3,0,3,1,6,5,0,4,0,0,0
"ENSG00000199385.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000187147.17",3723,1775,2826,4016,2455,2301,3959,3623,2475,3616,3561,2596,3405,3211,2349,3753,1425,3145,1789,2067,1332
"ENSG00000263381.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000126106.13",1109,174,589,845,198,409,974,267,603,598,157,484,847,161,586,1017,87,832,278,131,177
"ENSG00000198520.10",225,11,22,218,6,12,146,0,2,184,5,15,271,3,16,243,5,8,346,9,26
"ENSG00000199377.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000200169.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
"ENSG00000142945.12",112,39,59,51,9,80,84,22,43,58,23,89,1199,30,48,280,15,30,116,17,19
"ENSG00000225721.5",1,1,0,6,0,0,1,0,0,5,0,2,5,0,1,2,1,1,3,0,2
"ENSG00000142937.11",36998,17322,17348,32910,23145,15191,34106,38187,12266,31489,31062,13240,48022,30735,15390,39870,19327,26085,27206,22407,9973
"ENSG00000200913.1",8,0,0,2,1,0,3,0,1,3,2,1,8,0,2,7,3,0,16,0,0
"ENSG00000202031.1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234093.3",5,0,4,1,1,1,1,0,0,5,1,5,10,1,0,2,2,3,10,3,0
"ENSG00000142959.4",23,2,8,42,8,15,20,5,20,16,5,8,50,3,17,19,6,5,88,0,7
"ENSG00000173846.12",1962,175,419,2368,128,385,2265,269,258,1966,341,379,2024,263,337,2516,331,708,6860,194,1389
"ENSG00000188396.3",11,8,11,11,6,17,25,1,8,23,4,10,24,0,16,11,2,5,81,4,8
"ENSG00000222009.8",310,70,166,302,48,146,540,44,100,419,50,122,573,32,93,267,31,82,734,47,106
"ENSG00000117425.13",117,109,71,107,175,69,93,191,38,145,279,93,214,256,100,84,54,36,152,175,165
"ENSG00000226499.1",8,0,2,3,3,3,2,4,1,1,5,2,7,7,7,5,3,1,4,1,0
"ENSG00000070785.16",1545,1529,2020,870,1672,1674,1029,2777,1989,874,2344,2033,1079,2937,2370,1849,1041,2560,911,2332,654
"ENSG00000253039.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229815.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232369.1",3,0,1,0,2,0,0,1,0,0,2,0,2,3,0,2,0,2,0,1,0
"ENSG00000268949.1",5,2,2,2,4,3,1,0,0,0,4,0,0,0,0,8,0,2,0,4,0
"ENSG00000126107.14",4036,2468,2067,4403,2569,1375,4439,2671,1386,3476,5479,1571,4773,3199,1686,4359,1057,3461,1905,1675,989
"ENSG00000126088.13",2743,1644,2998,3570,1595,2266,2956,1701,2315,2984,2382,2261,3530,1803,2776,2866,635,2482,1741,1611,1123
"ENSG00000162415.6",616,132,212,589,166,153,456,74,123,557,241,68,411,251,154,460,14,102,296,149,77
"ENSG00000234315.1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"ENSG00000281912.1",43,21,19,107,45,17,60,56,6,61,23,2,78,47,29,57,9,17,2,50,7
"ENSG00000186603.5",38,20,4,33,38,23,19,22,4,37,125,25,58,29,29,58,146,86,20,41,9
"ENSG00000132781.17",758,203,288,792,283,152,678,330,155,704,379,172,795,240,268,763,80,295,482,210,211
"ENSG00000132773.11",543,134,344,729,221,206,735,140,220,672,336,186,726,119,287,598,53,307,370,87,178
"ENSG00000070759.16",550,243,175,507,293,101,545,300,115,374,321,70,519,476,138,421,43,87,271,444,159
"ENSG00000236872.1",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
"ENSG00000280670.2",262,40,75,78,19,6,193,118,56,126,19,34,234,70,96,108,12,43,85,64,58
"ENSG00000132763.14",424,202,649,250,239,620,318,406,765,298,338,1046,339,277,748,463,230,1204,162,292,210
"ENSG00000117450.13",10617,5446,7195,11027,7104,4649,9880,8857,6462,10366,11709,6797,12566,8214,4642,12293,3671,7548,7495,4658,1964
"ENSG00000234379.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000117448.13",6599,662,1526,4580,954,1181,4731,1224,1098,4403,1255,1192,7815,962,1287,7640,578,2106,2918,984,884
"ENSG00000281133.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000280836.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000132780.16",5059,2368,3889,5133,4543,2896,4860,2020,2517,5565,4217,2899,6739,1528,2661,4366,1812,2483,5601,1570,1773
"ENSG00000281112.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000281825.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000159588.14",126,98,105,175,168,54,145,110,53,189,234,45,187,101,80,150,64,83,636,88,55
"ENSG00000159592.10",7482,2702,3901,7532,3028,2964,8276,3715,4330,6000,4220,3253,5937,2749,3718,8792,2869,4586,4261,3025,1971
"ENSG00000225447.1",17,0,3,4,4,1,3,4,4,3,1,3,9,1,4,8,3,10,10,3,10
"ENSG00000234329.1",29,6,9,14,13,9,25,23,14,16,33,11,28,9,12,36,16,11,28,15,14
"ENSG00000159596.6",991,515,869,808,600,959,961,645,946,740,846,816,1082,582,912,1170,379,965,326,512,157
"ENSG00000197429.10",494,515,423,392,493,351,362,748,528,266,596,246,345,942,499,455,144,373,118,558,73
"ENSG00000230896.1",46,27,42,42,35,13,39,46,33,37,27,31,35,59,35,32,6,27,17,50,20
"ENSG00000236111.5",0,0,1,1,1,1,3,1,2,2,0,4,1,0,0,3,1,3,0,0,0
"ENSG00000086015.20",3983,15543,12507,3076,32054,9658,3269,23044,7363,2422,37813,7753,3296,12129,6889,4222,15375,15689,4855,13949,3031
"ENSG00000232467.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000117461.14",1962,1505,7626,8381,1845,3273,8034,1932,2824,5030,6952,4031,2165,1748,2429,2654,4100,5383,5124,1571,3185
"ENSG00000226957.1",0,22,4,0,18,3,5,15,1,6,14,5,7,7,4,2,0,2,10,6,8
"ENSG00000233114.2",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"ENSG00000227857.2",0,0,4,0,0,0,0,5,1,0,0,0,8,1,6,0,0,4,0,0,0
"ENSG00000117472.9",505,34,114,823,50,49,836,84,18,149,97,54,4502,22,53,411,116,111,1214,20,29
"ENSG00000250719.1",0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1
"ENSG00000085998.13",3609,3825,7774,3252,5629,6801,2883,6435,5707,3248,10655,6772,3296,3888,7847,3852,2193,9962,2379,2547,2494
"ENSG00000171357.5",35,33,232,29,19,102,26,74,98,59,42,91,108,9,162,18,3,202,37,32,63
"ENSG00000085999.11",34,27,39,22,4,28,19,14,2,14,41,35,489,13,20,77,6,18,56,10,20
"ENSG00000132128.16",5735,3027,3063,4543,4385,2334,4948,3563,2691,4811,6668,2481,6274,3060,3069,5670,4809,3603,6077,2283,1535
"ENSG00000173660.11",3885,4626,16965,3076,4613,17607,3260,5164,17840,3057,7274,18170,3776,4663,14972,4371,6817,21956,2605,6959,3822
"ENSG00000117481.10",1940,828,810,1343,1026,756,1684,1552,880,1330,1093,634,1278,750,788,1954,1379,1713,1094,581,399
"ENSG00000225779.1",0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"ENSG00000117480.15",1430,438,281,1602,412,183,1319,365,141,1298,366,194,1481,408,178,1046,128,176,657,649,126
"ENSG00000232022.7",9,19,4,19,2,8,27,1,0,17,13,0,28,25,3,23,1,7,14,16,0
"ENSG00000224863.2",3,0,0,0,1,0,1,0,0,2,0,0,1,0,2,0,0,0,1,0,0
"ENSG00000197587.10",0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,0,0,2,0,4
"ENSG00000282881.1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"ENSG00000269956.1",42,27,19,46,24,14,44,26,10,45,29,18,72,6,12,55,15,1,77,8,4
"ENSG00000162456.9",1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000079277.19",3992,2275,2488,4961,2289,1414,3275,1656,1163,3329,4250,1502,4446,1189,1468,4030,774,1777,2953,1132,810
"ENSG00000142961.14",1683,1960,1607,2498,2370,768,2317,1541,798,1807,6298,964,2093,976,867,1974,806,1327,2782,1125,1086
"ENSG00000123472.12",2256,6410,12152,1910,4642,8808,2397,4661,9794,1715,6326,8457,2313,7046,10468,2293,4279,10976,741,6923,1985
"ENSG00000233647.2",2,0,0,4,0,0,10,0,0,0,0,2,0,0,0,2,0,0,1,0,2
"ENSG00000186118.8",6,4,0,0,4,6,4,2,1,3,0,2,7,6,3,18,4,0,6,0,4
"ENSG00000228237.5",3,0,0,4,1,0,4,1,0,4,3,0,5,3,1,8,0,1,11,1,0
"ENSG00000159658.10",9832,4501,4269,9351,5572,3339,12885,5168,3293,8547,8039,3015,5871,4102,3004,9279,3970,5002,4521,2851,1887
"ENSG00000236476.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000142973.13",23384,2650,4739,28893,2646,1735,5933,1161,1252,18863,3678,2139,6294,225,1006,15049,801,1605,2875,159,356
"ENSG00000154198.14",14,6,7,23,4,9,11,1,8,21,9,5,18,1,3,3,1,0,6,0,1
"ENSG00000238145.2",5,0,2,3,2,0,2,0,0,1,2,0,14,2,0,4,0,0,0,0,0
"ENSG00000187048.12",10,17,3,33,11,11,10,1,6,31,7,6,17,16,11,7,8,4,21,12,24
"ENSG00000259832.1",0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000261196.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000261593.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000261290.1",0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000186377.7",421,232,212,1008,149,223,435,105,70,595,251,146,579,333,157,370,123,109,391,303,155
"ENSG00000186160.4",93,52,39,343,57,63,59,2,8,295,35,29,98,29,42,98,45,12,20,12,14
"ENSG00000225154.2",2,3,0,6,2,2,2,0,0,10,0,0,4,0,2,0,4,0,1,0,1
"ENSG00000225506.2",0,1,0,3,1,1,5,1,0,6,0,0,9,2,0,8,0,0,0,0,0
"ENSG00000162365.11",24,35,22,88,6,13,24,0,6,69,17,7,16,19,17,33,6,2,13,2,6
"ENSG00000225514.1",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"ENSG00000224805.2",12,8,6,21,2,4,9,0,1,6,6,8,21,0,5,15,7,3,4,10,1
"ENSG00000162366.7",1463,18,11,950,71,7,974,32,2,477,77,3,2031,19,4,2555,34,2,303,3,14
"ENSG00000162367.11",1499,124,769,4071,101,305,5586,251,387,4030,290,412,1195,133,413,1702,74,435,5230,107,664
"ENSG00000226252.1",152,24,78,365,16,51,618,39,42,421,25,48,165,18,53,188,11,62,408,5,68
"ENSG00000123473.15",130,50,62,101,41,42,160,37,20,119,65,32,582,36,40,206,12,53,116,15,54
"ENSG00000162368.13",7935,4291,3864,6529,5682,3196,9111,5281,2882,7716,9775,3514,5732,3847,2952,7807,3533,5099,4738,2719,1441
"ENSG00000225762.1",5,3,1,2,3,7,4,2,0,21,4,0,6,1,0,4,1,3,5,2,1
"ENSG00000186790.5",0,4,0,1,2,4,0,14,0,4,18,0,2,0,0,0,0,0,5,2,2
"ENSG00000237424.1",112,25,33,149,8,19,169,32,16,78,45,13,189,5,26,178,12,31,97,14,17
"ENSG00000186564.5",54,31,15,77,9,14,105,19,2,75,35,6,94,5,8,53,15,12,56,20,14
"ENSG00000271355.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229554.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227883.1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227947.1",2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000269113.3",895,84,202,508,74,210,246,56,91,472,279,225,194,47,83,247,114,325,610,83,122
"ENSG00000225028.1",0,6,0,3,4,4,2,0,0,3,13,0,6,0,0,4,4,5,13,2,0
"ENSG00000226133.6",0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,2,0
"ENSG00000231413.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000237180.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"ENSG00000242267.6",7,7,14,29,8,14,16,0,4,28,0,4,16,0,8,3,2,2,26,3,9
"ENSG00000279096.2",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0
"ENSG00000223720.2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"ENSG00000117834.12",866,36,140,1682,16,49,2722,4,14,316,12,25,605,2,31,1787,14,28,350,9,27
"ENSG00000272491.1",55,12,41,135,38,45,96,2,11,55,13,8,54,3,27,52,7,14,85,6,65
"ENSG00000279214.1",2,2,0,2,2,2,2,0,0,5,1,4,9,0,0,2,0,0,0,0,9
"ENSG00000132122.11",848,292,318,917,196,182,1104,223,176,504,182,145,723,125,234,590,50,154,459,86,214
